Far field
"Plane Wave Phi"[deg]	"1Bladde3D_Plastic_V2_er7_oneside261PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside263PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside250PEC [dBsm]"	"1Bladde3D_all_er5 [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside256PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside251_259_260PEC [dBsm]"	
-1.39536000E+02	-2.38562904E+01	-3.30574855E+01	-1.86242966E+01	-8.89749378E+01	-8.66671924E+01	-7.01303618E+01	
-1.39500000E+02	-2.38433672E+01	-3.30583213E+01	-1.86347145E+01	-8.89819587E+01	-8.66569749E+01	-7.01324717E+01	
-1.39464000E+02	-2.38304766E+01	-3.30591605E+01	-1.86452432E+01	-8.89890995E+01	-8.66468051E+01	-7.01346226E+01	
-1.39428000E+02	-2.38176499E+01	-3.30600086E+01	-1.86558617E+01	-8.89963611E+01	-8.66366843E+01	-7.01368190E+01	
-1.39392000E+02	-2.38048671E+01	-3.30608645E+01	-1.86665873E+01	-8.90037437E+01	-8.66266084E+01	-7.01390566E+01	
-1.39356000E+02	-2.37921632E+01	-3.30617283E+01	-1.86774154E+01	-8.90112468E+01	-8.66165812E+01	-7.01413406E+01	
-1.39320000E+02	-2.37795014E+01	-3.30626068E+01	-1.86883383E+01	-8.90188690E+01	-8.66065999E+01	-7.01436633E+01	
-1.39284000E+02	-2.37668867E+01	-3.30634843E+01	-1.86993553E+01	-8.90266118E+01	-8.65966675E+01	-7.01460279E+01	
-1.39248000E+02	-2.37543284E+01	-3.30643728E+01	-1.87104881E+01	-8.90344762E+01	-8.65867818E+01	-7.01484416E+01	
-1.39212000E+02	-2.37418381E+01	-3.30652644E+01	-1.87217244E+01	-8.90424597E+01	-8.65769415E+01	-7.01508953E+01	
-1.39176000E+02	-2.37293828E+01	-3.30661725E+01	-1.87330297E+01	-8.90505676E+01	-8.65671496E+01	-7.01534008E+01	
-1.39140000E+02	-2.37169870E+01	-3.30670812E+01	-1.87444641E+01	-8.90587979E+01	-8.65574058E+01	-7.01559499E+01	
-1.39104000E+02	-2.37046559E+01	-3.30680032E+01	-1.87559716E+01	-8.90671502E+01	-8.65477086E+01	-7.01585395E+01	
-1.39068000E+02	-2.36923618E+01	-3.30689263E+01	-1.87675947E+01	-8.90756232E+01	-8.65380572E+01	-7.01611746E+01	
-1.39032000E+02	-2.36801183E+01	-3.30698617E+01	-1.87793593E+01	-8.90842184E+01	-8.65284524E+01	-7.01638613E+01	
-1.38996000E+02	-2.36679526E+01	-3.30708041E+01	-1.87911860E+01	-8.90929388E+01	-8.65188985E+01	-7.01665993E+01	
-1.38960000E+02	-2.36558377E+01	-3.30717558E+01	-1.88031234E+01	-8.91017797E+01	-8.65093880E+01	-7.01693781E+01	
-1.38924000E+02	-2.36437490E+01	-3.30727104E+01	-1.88151437E+01	-8.91107442E+01	-8.64999239E+01	-7.01722066E+01	
-1.38888000E+02	-2.36317369E+01	-3.30736771E+01	-1.88272704E+01	-8.91198338E+01	-8.64905098E+01	-7.01750846E+01	
-1.38852000E+02	-2.36197744E+01	-3.30746518E+01	-1.88395135E+01	-8.91290460E+01	-8.64811411E+01	-7.01780108E+01	
-1.38816000E+02	-2.36078563E+01	-3.30756282E+01	-1.88518428E+01	-8.91383829E+01	-8.64718183E+01	-7.01809924E+01	
-1.38780000E+02	-2.35960020E+01	-3.30766169E+01	-1.88642761E+01	-8.91478422E+01	-8.64625415E+01	-7.01840185E+01	
-1.38744000E+02	-2.35841994E+01	-3.30776126E+01	-1.88768163E+01	-8.91574246E+01	-8.64533088E+01	-7.01870925E+01	
-1.38708000E+02	-2.35724554E+01	-3.30786196E+01	-1.88894697E+01	-8.91671310E+01	-8.64441238E+01	-7.01902195E+01	
-1.38672000E+02	-2.35607430E+01	-3.30796301E+01	-1.89022158E+01	-8.91769635E+01	-8.64349837E+01	-7.01933884E+01	
-1.38636000E+02	-2.35491118E+01	-3.30806477E+01	-1.89150919E+01	-8.91869209E+01	-8.64258884E+01	-7.01966211E+01	
-1.38600000E+02	-2.35375072E+01	-3.30816749E+01	-1.89280571E+01	-8.91970006E+01	-8.64168392E+01	-7.01999021E+01	
-1.38564000E+02	-2.35259707E+01	-3.30827124E+01	-1.89411289E+01	-8.92072066E+01	-8.64078325E+01	-7.02032353E+01	
-1.38528000E+02	-2.35144864E+01	-3.30837519E+01	-1.89542835E+01	-8.92175366E+01	-8.63988706E+01	-7.02066194E+01	
-1.38492000E+02	-2.35030756E+01	-3.30847994E+01	-1.89675712E+01	-8.92279922E+01	-8.63899528E+01	-7.02100616E+01	
-1.38456000E+02	-2.34916880E+01	-3.30858556E+01	-1.89809441E+01	-8.92385734E+01	-8.63810779E+01	-7.02135545E+01	
-1.38420000E+02	-2.34803713E+01	-3.30869195E+01	-1.89944385E+01	-8.92492802E+01	-8.63722469E+01	-7.02170998E+01	
-1.38384000E+02	-2.34691116E+01	-3.30879956E+01	-1.90080360E+01	-8.92601092E+01	-8.63634587E+01	-7.02207010E+01	
-1.38348000E+02	-2.34578928E+01	-3.30890787E+01	-1.90217423E+01	-8.92710659E+01	-8.63547113E+01	-7.02243593E+01	
-1.38312000E+02	-2.34467401E+01	-3.30901668E+01	-1.90355566E+01	-8.92821479E+01	-8.63460085E+01	-7.02280716E+01	
-1.38276000E+02	-2.34356353E+01	-3.30912564E+01	-1.90494674E+01	-8.92933570E+01	-8.63373471E+01	-7.02318437E+01	
-1.38240000E+02	-2.34245967E+01	-3.30923640E+01	-1.90635122E+01	-8.93046882E+01	-8.63287240E+01	-7.02356683E+01	
-1.38204000E+02	-2.34136106E+01	-3.30934744E+01	-1.90776272E+01	-8.93161464E+01	-8.63201427E+01	-7.02395526E+01	
-1.38168000E+02	-2.34026725E+01	-3.30945936E+01	-1.90918845E+01	-8.93277299E+01	-8.63116007E+01	-7.02434902E+01	
-1.38132000E+02	-2.33917792E+01	-3.30957205E+01	-1.91061993E+01	-8.93394399E+01	-8.63030987E+01	-7.02474883E+01	
-1.38096000E+02	-2.33809372E+01	-3.30968551E+01	-1.91206832E+01	-8.93512745E+01	-8.62946369E+01	-7.02515420E+01	
-1.38060000E+02	-2.33701518E+01	-3.30979978E+01	-1.91352429E+01	-8.93632335E+01	-8.62862104E+01	-7.02556609E+01	
-1.38024000E+02	-2.33594443E+01	-3.30991463E+01	-1.91498997E+01	-8.93753200E+01	-8.62778238E+01	-7.02598309E+01	
-1.37988000E+02	-2.33487676E+01	-3.31003011E+01	-1.91647031E+01	-8.93875322E+01	-8.62694734E+01	-7.02640638E+01	
-1.37952000E+02	-2.33381437E+01	-3.31014691E+01	-1.91795958E+01	-8.93998710E+01	-8.62611610E+01	-7.02683551E+01	
-1.37916000E+02	-2.33276012E+01	-3.31026406E+01	-1.91946011E+01	-8.94123325E+01	-8.62528836E+01	-7.02727066E+01	
-1.37880000E+02	-2.33170973E+01	-3.31038201E+01	-1.92097327E+01	-8.94249208E+01	-8.62446412E+01	-7.02771179E+01	
-1.37844000E+02	-2.33066371E+01	-3.31050072E+01	-1.92249559E+01	-8.94376340E+01	-8.62364338E+01	-7.02815912E+01	
-1.37808000E+02	-2.32962440E+01	-3.31062035E+01	-1.92403013E+01	-8.94504723E+01	-8.62282585E+01	-7.02861264E+01	
-1.37772000E+02	-2.32858909E+01	-3.31074094E+01	-1.92557499E+01	-8.94634369E+01	-8.62201187E+01	-7.02907218E+01	
-1.37736000E+02	-2.32756161E+01	-3.31086190E+01	-1.92713042E+01	-8.94765261E+01	-8.62120099E+01	-7.02953807E+01	
-1.37700000E+02	-2.32653838E+01	-3.31098388E+01	-1.92869724E+01	-8.94897405E+01	-8.62039343E+01	-7.03001087E+01	
-1.37664000E+02	-2.32551955E+01	-3.31110635E+01	-1.93027690E+01	-8.95030783E+01	-8.61958875E+01	-7.03048967E+01	
-1.37628000E+02	-2.32450656E+01	-3.31122968E+01	-1.93186852E+01	-8.95165413E+01	-8.61878717E+01	-7.03097480E+01	
-1.37592000E+02	-2.32350024E+01	-3.31135384E+01	-1.93346982E+01	-8.95301275E+01	-8.61798838E+01	-7.03146612E+01	
-1.37556000E+02	-2.32249751E+01	-3.31147858E+01	-1.93508084E+01	-8.95438387E+01	-8.61719260E+01	-7.03196382E+01	
-1.37520000E+02	-2.32150174E+01	-3.31160422E+01	-1.93670243E+01	-8.95576731E+01	-8.61639942E+01	-7.03246833E+01	
-1.37484000E+02	-2.32051005E+01	-3.31173093E+01	-1.93834203E+01	-8.95716327E+01	-8.61560891E+01	-7.03297964E+01	
-1.37448000E+02	-2.31952433E+01	-3.31185821E+01	-1.93998668E+01	-8.95857156E+01	-8.61482103E+01	-7.03349735E+01	
-1.37412000E+02	-2.31854567E+01	-3.31198655E+01	-1.94164264E+01	-8.95999214E+01	-8.61403549E+01	-7.03402144E+01	
-1.37376000E+02	-2.31756937E+01	-3.31211532E+01	-1.94331336E+01	-8.96142495E+01	-8.61325240E+01	-7.03455216E+01	
-1.37340000E+02	-2.31659944E+01	-3.31224494E+01	-1.94499613E+01	-8.96286975E+01	-8.61247147E+01	-7.03508934E+01	
-1.37304000E+02	-2.31563537E+01	-3.31237504E+01	-1.94668773E+01	-8.96432695E+01	-8.61169287E+01	-7.03563344E+01	
-1.37268000E+02	-2.31467803E+01	-3.31250609E+01	-1.94839342E+01	-8.96579645E+01	-8.61091604E+01	-7.03618446E+01	
-1.37232000E+02	-2.31372411E+01	-3.31263766E+01	-1.95010818E+01	-8.96727814E+01	-8.61014143E+01	-7.03674244E+01	
-1.37196000E+02	-2.31277709E+01	-3.31277031E+01	-1.95183703E+01	-8.96877181E+01	-8.60936836E+01	-7.03730716E+01	
-1.37160000E+02	-2.31183340E+01	-3.31290337E+01	-1.95357578E+01	-8.97027781E+01	-8.60859736E+01	-7.03787862E+01	
-1.37124000E+02	-2.31089855E+01	-3.31303775E+01	-1.95532701E+01	-8.97179556E+01	-8.60782795E+01	-7.03845737E+01	
-1.37088000E+02	-2.30996667E+01	-3.31317245E+01	-1.95709209E+01	-8.97332544E+01	-8.60705982E+01	-7.03904280E+01	
-1.37052000E+02	-2.30904112E+01	-3.31330836E+01	-1.95886491E+01	-8.97486681E+01	-8.60629307E+01	-7.03963525E+01	
-1.37016000E+02	-2.30812194E+01	-3.31344466E+01	-1.96065395E+01	-8.97642044E+01	-8.60552793E+01	-7.04023531E+01	
-1.36980000E+02	-2.30720610E+01	-3.31358195E+01	-1.96245415E+01	-8.97798569E+01	-8.60476378E+01	-7.04084222E+01	
-1.36944000E+02	-2.30629812E+01	-3.31371970E+01	-1.96426485E+01	-8.97956264E+01	-8.60400042E+01	-7.04145657E+01	
-1.36908000E+02	-2.30539391E+01	-3.31385864E+01	-1.96608673E+01	-8.98115156E+01	-8.60323813E+01	-7.04207785E+01	
-1.36872000E+02	-2.30449658E+01	-3.31399790E+01	-1.96791870E+01	-8.98275179E+01	-8.60247652E+01	-7.04270669E+01	
-1.36836000E+02	-2.30360318E+01	-3.31413813E+01	-1.96976620E+01	-8.98436384E+01	-8.60171561E+01	-7.04334240E+01	
-1.36800000E+02	-2.30271548E+01	-3.31427919E+01	-1.97162616E+01	-8.98598716E+01	-8.60095529E+01	-7.04398564E+01	
-1.36764000E+02	-2.30183368E+01	-3.31442098E+01	-1.97349434E+01	-8.98762214E+01	-8.60019539E+01	-7.04463637E+01	
-1.36728000E+02	-2.30095774E+01	-3.31456360E+01	-1.97537820E+01	-8.98926835E+01	-8.59943557E+01	-7.04529452E+01	
-1.36692000E+02	-2.30008742E+01	-3.31470730E+01	-1.97727847E+01	-8.99092593E+01	-8.59867591E+01	-7.04596061E+01	
-1.36656000E+02	-2.29922218E+01	-3.31485131E+01	-1.97918198E+01	-8.99259474E+01	-8.59791618E+01	-7.04663360E+01	
-1.36620000E+02	-2.29836255E+01	-3.31499620E+01	-1.98110368E+01	-8.99427462E+01	-8.59715623E+01	-7.04731474E+01	
-1.36584000E+02	-2.29750821E+01	-3.31514179E+01	-1.98303593E+01	-8.99596537E+01	-8.59639579E+01	-7.04800295E+01	
-1.36548000E+02	-2.29665978E+01	-3.31528823E+01	-1.98498080E+01	-8.99766717E+01	-8.59563536E+01	-7.04869918E+01	
-1.36512000E+02	-2.29581491E+01	-3.31543562E+01	-1.98693744E+01	-8.99937990E+01	-8.59487401E+01	-7.04940272E+01	
-1.36476000E+02	-2.29497733E+01	-3.31558332E+01	-1.98890537E+01	-9.00110337E+01	-8.59411192E+01	-7.05011453E+01	
-1.36440000E+02	-2.29414452E+01	-3.31573216E+01	-1.99088808E+01	-9.00283719E+01	-8.59334866E+01	-7.05083338E+01	
-1.36404000E+02	-2.29331845E+01	-3.31588135E+01	-1.99288293E+01	-9.00458165E+01	-8.59258448E+01	-7.05156024E+01	
-1.36368000E+02	-2.29249738E+01	-3.31603146E+01	-1.99488803E+01	-9.00633656E+01	-8.59181875E+01	-7.05229508E+01	
-1.36332000E+02	-2.29168271E+01	-3.31618266E+01	-1.99690948E+01	-9.00810190E+01	-8.59105194E+01	-7.05303769E+01	
-1.36296000E+02	-2.29087198E+01	-3.31633432E+01	-1.99894086E+01	-9.00987722E+01	-8.59028352E+01	-7.05378876E+01	
-1.36260000E+02	-2.29006700E+01	-3.31648667E+01	-2.00098586E+01	-9.01166277E+01	-8.58951324E+01	-7.05454749E+01	
-1.36224000E+02	-2.28926756E+01	-3.31663967E+01	-2.00304364E+01	-9.01345818E+01	-8.58874095E+01	-7.05531394E+01	
-1.36188000E+02	-2.28847343E+01	-3.31679397E+01	-2.00511593E+01	-9.01526353E+01	-8.58796686E+01	-7.05608882E+01	
-1.36152000E+02	-2.28768558E+01	-3.31694874E+01	-2.00719704E+01	-9.01707837E+01	-8.58719050E+01	-7.05687209E+01	
-1.36116000E+02	-2.28690353E+01	-3.31710415E+01	-2.00929347E+01	-9.01890295E+01	-8.58641151E+01	-7.05766296E+01	
-1.36080000E+02	-2.28612648E+01	-3.31726069E+01	-2.01140524E+01	-9.02073694E+01	-8.58563015E+01	-7.05846226E+01	
-1.36044000E+02	-2.28535495E+01	-3.31741754E+01	-2.01352576E+01	-9.02258017E+01	-8.58484595E+01	-7.05926937E+01	
-1.36008000E+02	-2.28458890E+01	-3.31757518E+01	-2.01566210E+01	-9.02443249E+01	-8.58405865E+01	-7.06008518E+01	
-1.35972000E+02	-2.28382603E+01	-3.31773410E+01	-2.01780684E+01	-9.02629378E+01	-8.58326817E+01	-7.06090905E+01	
-1.35936000E+02	-2.28307219E+01	-3.31789311E+01	-2.01997025E+01	-9.02816381E+01	-8.58247459E+01	-7.06174107E+01	
-1.35900000E+02	-2.28232424E+01	-3.31805326E+01	-2.02214418E+01	-9.03004253E+01	-8.58167760E+01	-7.06258175E+01	
-1.35864000E+02	-2.28157962E+01	-3.31821408E+01	-2.02432946E+01	-9.03192965E+01	-8.58087675E+01	-7.06343050E+01	
-1.35828000E+02	-2.28084097E+01	-3.31837531E+01	-2.02653091E+01	-9.03382482E+01	-8.58007209E+01	-7.06428823E+01	
-1.35792000E+02	-2.28010760E+01	-3.31853793E+01	-2.02874429E+01	-9.03572826E+01	-8.57926324E+01	-7.06515432E+01	
-1.35756000E+02	-2.27938162E+01	-3.31870116E+01	-2.03097210E+01	-9.03763952E+01	-8.57845006E+01	-7.06602845E+01	
-1.35720000E+02	-2.27865876E+01	-3.31886521E+01	-2.03321450E+01	-9.03955867E+01	-8.57763253E+01	-7.06691195E+01	
-1.35684000E+02	-2.27794415E+01	-3.31902970E+01	-2.03546581E+01	-9.04148519E+01	-8.57681029E+01	-7.06780386E+01	
-1.35648000E+02	-2.27723433E+01	-3.31919525E+01	-2.03773356E+01	-9.04341900E+01	-8.57598318E+01	-7.06870424E+01	
-1.35612000E+02	-2.27652930E+01	-3.31936128E+01	-2.04001715E+01	-9.04536000E+01	-8.57515139E+01	-7.06961353E+01	
-1.35576000E+02	-2.27583042E+01	-3.31952828E+01	-2.04230877E+01	-9.04730792E+01	-8.57431425E+01	-7.07053134E+01	
-1.35540000E+02	-2.27513620E+01	-3.31969622E+01	-2.04461599E+01	-9.04926258E+01	-8.57347173E+01	-7.07145780E+01	
-1.35504000E+02	-2.27444814E+01	-3.31986444E+01	-2.04693773E+01	-9.05122345E+01	-8.57262333E+01	-7.07239298E+01	
-1.35468000E+02	-2.27376770E+01	-3.32003373E+01	-2.04927459E+01	-9.05319054E+01	-8.57176912E+01	-7.07333748E+01	
-1.35432000E+02	-2.27308982E+01	-3.32020360E+01	-2.05162058E+01	-9.05516371E+01	-8.57090874E+01	-7.07429078E+01	
-1.35396000E+02	-2.27241909E+01	-3.32037454E+01	-2.05398023E+01	-9.05714241E+01	-8.57004241E+01	-7.07525304E+01	
-1.35360000E+02	-2.27175523E+01	-3.32054565E+01	-2.05635826E+01	-9.05912674E+01	-8.56916965E+01	-7.07622395E+01	
-1.35324000E+02	-2.27109371E+01	-3.32071757E+01	-2.05875011E+01	-9.06111628E+01	-8.56829013E+01	-7.07720398E+01	
-1.35288000E+02	-2.27043899E+01	-3.32089070E+01	-2.06115362E+01	-9.06311052E+01	-8.56740351E+01	-7.07819397E+01	
-1.35252000E+02	-2.26978988E+01	-3.32106475E+01	-2.06357408E+01	-9.06510955E+01	-8.56651007E+01	-7.07919188E+01	
-1.35216000E+02	-2.26914647E+01	-3.32123900E+01	-2.06600747E+01	-9.06711291E+01	-8.56560941E+01	-7.08019933E+01	
-1.35180000E+02	-2.26850954E+01	-3.32141441E+01	-2.06845309E+01	-9.06912031E+01	-8.56470143E+01	-7.08121599E+01	
-1.35144000E+02	-2.26787682E+01	-3.32159018E+01	-2.07091257E+01	-9.07113158E+01	-8.56378555E+01	-7.08224145E+01	
-1.35108000E+02	-2.26725079E+01	-3.32176703E+01	-2.07338849E+01	-9.07314621E+01	-8.56286172E+01	-7.08327631E+01	
-1.35072000E+02	-2.26663104E+01	-3.32194495E+01	-2.07587595E+01	-9.07516394E+01	-8.56192943E+01	-7.08432059E+01	
-1.35036000E+02	-2.26601617E+01	-3.32212307E+01	-2.07837908E+01	-9.07718459E+01	-8.56098908E+01	-7.08537397E+01	
-1.35000000E+02	-2.26540714E+01	-3.32230186E+01	-2.08089640E+01	-9.07920795E+01	-8.56004028E+01	-7.08643660E+01	
-1.34964000E+02	-2.26480195E+01	-3.32248185E+01	-2.08343029E+01	-9.08123319E+01	-8.55908286E+01	-7.08750869E+01	
-1.34928000E+02	-2.26420622E+01	-3.32266241E+01	-2.08597488E+01	-9.08326053E+01	-8.55811620E+01	-7.08859003E+01	
-1.34892000E+02	-2.26361183E+01	-3.32284341E+01	-2.08853579E+01	-9.08528931E+01	-8.55714051E+01	-7.08968077E+01	
-1.34856000E+02	-2.26302560E+01	-3.32302526E+01	-2.09111037E+01	-9.08731902E+01	-8.55615533E+01	-7.09078106E+01	
-1.34820000E+02	-2.26244607E+01	-3.32320788E+01	-2.09370114E+01	-9.08934984E+01	-8.55516080E+01	-7.09189100E+01	
-1.34784000E+02	-2.26187002E+01	-3.32339146E+01	-2.09630306E+01	-9.09138076E+01	-8.55415627E+01	-7.09301030E+01	
-1.34748000E+02	-2.26129992E+01	-3.32357571E+01	-2.09892517E+01	-9.09341159E+01	-8.55314156E+01	-7.09413919E+01	
-1.34712000E+02	-2.26073646E+01	-3.32376069E+01	-2.10155587E+01	-9.09544195E+01	-8.55211673E+01	-7.09527766E+01	
-1.34676000E+02	-2.26017699E+01	-3.32394637E+01	-2.10420344E+01	-9.09747168E+01	-8.55108145E+01	-7.09642537E+01	
-1.34640000E+02	-2.25962465E+01	-3.32413278E+01	-2.10686795E+01	-9.09950029E+01	-8.55003530E+01	-7.09758308E+01	
-1.34604000E+02	-2.25907763E+01	-3.32432041E+01	-2.10954594E+01	-9.10152717E+01	-8.54897816E+01	-7.09875074E+01	
-1.34568000E+02	-2.25853782E+01	-3.32450813E+01	-2.11223949E+01	-9.10355205E+01	-8.54791001E+01	-7.09992818E+01	
-1.34532000E+02	-2.25800175E+01	-3.32469710E+01	-2.11494983E+01	-9.10557435E+01	-8.54683077E+01	-7.10111545E+01	
-1.34496000E+02	-2.25747209E+01	-3.32488659E+01	-2.11767243E+01	-9.10759372E+01	-8.54573985E+01	-7.10231210E+01	
-1.34460000E+02	-2.25694761E+01	-3.32507676E+01	-2.12041165E+01	-9.10960975E+01	-8.54463733E+01	-7.10351866E+01	
-1.34424000E+02	-2.25642866E+01	-3.32526782E+01	-2.12316623E+01	-9.11162182E+01	-8.54352266E+01	-7.10473521E+01	
-1.34388000E+02	-2.25591594E+01	-3.32545924E+01	-2.12593454E+01	-9.11362980E+01	-8.54239609E+01	-7.10596185E+01	
-1.34352000E+02	-2.25540907E+01	-3.32565180E+01	-2.12871904E+01	-9.11563296E+01	-8.54125734E+01	-7.10719842E+01	
-1.34316000E+02	-2.25490775E+01	-3.32584488E+01	-2.13151805E+01	-9.11763071E+01	-8.54010591E+01	-7.10844479E+01	
-1.34280000E+02	-2.25441370E+01	-3.32603879E+01	-2.13433173E+01	-9.11962261E+01	-8.53894146E+01	-7.10970082E+01	
-1.34244000E+02	-2.25392282E+01	-3.32623372E+01	-2.13716216E+01	-9.12160819E+01	-8.53776421E+01	-7.11096732E+01	
-1.34208000E+02	-2.25343940E+01	-3.32642921E+01	-2.14000838E+01	-9.12358715E+01	-8.53657349E+01	-7.11224370E+01	
-1.34172000E+02	-2.25296193E+01	-3.32662562E+01	-2.14287060E+01	-9.12555861E+01	-8.53536986E+01	-7.11353017E+01	
-1.34136000E+02	-2.25249069E+01	-3.32682272E+01	-2.14574728E+01	-9.12752212E+01	-8.53415255E+01	-7.11482630E+01	
-1.34100000E+02	-2.25202262E+01	-3.32702024E+01	-2.14864064E+01	-9.12947729E+01	-8.53292145E+01	-7.11613286E+01	
-1.34064000E+02	-2.25156095E+01	-3.32721854E+01	-2.15155238E+01	-9.13142339E+01	-8.53167631E+01	-7.11744972E+01	
-1.34028000E+02	-2.25110691E+01	-3.32741752E+01	-2.15447704E+01	-9.13336040E+01	-8.53041738E+01	-7.11877628E+01	
-1.33992000E+02	-2.25065734E+01	-3.32761776E+01	-2.15741757E+01	-9.13528662E+01	-8.52914379E+01	-7.12011360E+01	
-1.33956000E+02	-2.25021473E+01	-3.32781843E+01	-2.16037381E+01	-9.13720247E+01	-8.52785572E+01	-7.12146077E+01	
-1.33920000E+02	-2.24977744E+01	-3.32802004E+01	-2.16334659E+01	-9.13910691E+01	-8.52655282E+01	-7.12281857E+01	
-1.33884000E+02	-2.24934413E+01	-3.32822200E+01	-2.16633675E+01	-9.14099966E+01	-8.52523539E+01	-7.12418691E+01	
-1.33848000E+02	-2.24891874E+01	-3.32842489E+01	-2.16934299E+01	-9.14287966E+01	-8.52390289E+01	-7.12556454E+01	
-1.33812000E+02	-2.24849813E+01	-3.32862887E+01	-2.17236493E+01	-9.14474664E+01	-8.52255479E+01	-7.12695328E+01	
-1.33776000E+02	-2.24808435E+01	-3.32883322E+01	-2.17540088E+01	-9.14659989E+01	-8.52119170E+01	-7.12835220E+01	
-1.33740000E+02	-2.24767354E+01	-3.32903826E+01	-2.17845626E+01	-9.14843880E+01	-8.51981310E+01	-7.12976148E+01	
-1.33704000E+02	-2.24727127E+01	-3.32924437E+01	-2.18152522E+01	-9.15026292E+01	-8.51841869E+01	-7.13118130E+01	
-1.33668000E+02	-2.24687295E+01	-3.32945083E+01	-2.18461399E+01	-9.15207122E+01	-8.51700824E+01	-7.13261122E+01	
-1.33632000E+02	-2.24648380E+01	-3.32965794E+01	-2.18771761E+01	-9.15386322E+01	-8.51558176E+01	-7.13405192E+01	
-1.33596000E+02	-2.24609819E+01	-3.32986592E+01	-2.19083832E+01	-9.15563809E+01	-8.51413909E+01	-7.13550252E+01	
-1.33560000E+02	-2.24571922E+01	-3.33007455E+01	-2.19397278E+01	-9.15739548E+01	-8.51268039E+01	-7.13696429E+01	
-1.33524000E+02	-2.24534461E+01	-3.33028415E+01	-2.19712691E+01	-9.15913463E+01	-8.51120495E+01	-7.13843580E+01	
-1.33488000E+02	-2.24497560E+01	-3.33049455E+01	-2.20029788E+01	-9.16085461E+01	-8.50971293E+01	-7.13991851E+01	
-1.33452000E+02	-2.24461343E+01	-3.33070563E+01	-2.20348708E+01	-9.16255478E+01	-8.50820403E+01	-7.14141144E+01	
-1.33416000E+02	-2.24425773E+01	-3.33091710E+01	-2.20669271E+01	-9.16423474E+01	-8.50667809E+01	-7.14291541E+01	
-1.33380000E+02	-2.24390695E+01	-3.33112969E+01	-2.20991483E+01	-9.16589367E+01	-8.50513520E+01	-7.14442947E+01	
-1.33344000E+02	-2.24356264E+01	-3.33134329E+01	-2.21315231E+01	-9.16753073E+01	-8.50357509E+01	-7.14595390E+01	
-1.33308000E+02	-2.24322312E+01	-3.33155716E+01	-2.21640668E+01	-9.16914517E+01	-8.50199781E+01	-7.14748915E+01	
-1.33272000E+02	-2.24289079E+01	-3.33177195E+01	-2.21968390E+01	-9.17073639E+01	-8.50040306E+01	-7.14903530E+01	
-1.33236000E+02	-2.24256380E+01	-3.33198719E+01	-2.22297216E+01	-9.17230363E+01	-8.49879056E+01	-7.15059171E+01	
-1.33200000E+02	-2.24224238E+01	-3.33220310E+01	-2.22628062E+01	-9.17384626E+01	-8.49716054E+01	-7.15215923E+01	
-1.33164000E+02	-2.24193043E+01	-3.33242019E+01	-2.22960551E+01	-9.17536363E+01	-8.49551285E+01	-7.15373735E+01	
-1.33128000E+02	-2.24162070E+01	-3.33263794E+01	-2.23294998E+01	-9.17685473E+01	-8.49384696E+01	-7.15532605E+01	
-1.33092000E+02	-2.24131754E+01	-3.33285634E+01	-2.23631216E+01	-9.17831875E+01	-8.49216344E+01	-7.15692564E+01	
-1.33056000E+02	-2.24102102E+01	-3.33307510E+01	-2.23969052E+01	-9.17975542E+01	-8.49046181E+01	-7.15853584E+01	
-1.33020000E+02	-2.24072838E+01	-3.33329476E+01	-2.24308715E+01	-9.18116362E+01	-8.48874197E+01	-7.16015663E+01	
-1.32984000E+02	-2.24044362E+01	-3.33351510E+01	-2.24650183E+01	-9.18254263E+01	-8.48700367E+01	-7.16178842E+01	
-1.32948000E+02	-2.24016232E+01	-3.33373603E+01	-2.24993614E+01	-9.18389192E+01	-8.48524713E+01	-7.16343062E+01	
-1.32912000E+02	-2.23988922E+01	-3.33395839E+01	-2.25338746E+01	-9.18521033E+01	-8.48347221E+01	-7.16508361E+01	
-1.32876000E+02	-2.23962177E+01	-3.33418111E+01	-2.25685490E+01	-9.18649770E+01	-8.48167871E+01	-7.16674749E+01	
-1.32840000E+02	-2.23936024E+01	-3.33440458E+01	-2.26034361E+01	-9.18775289E+01	-8.47986677E+01	-7.16842265E+01	
-1.32804000E+02	-2.23910475E+01	-3.33462868E+01	-2.26384918E+01	-9.18897523E+01	-8.47803597E+01	-7.17010782E+01	
-1.32768000E+02	-2.23885474E+01	-3.33485361E+01	-2.26737213E+01	-9.19016382E+01	-8.47618691E+01	-7.17180361E+01	
-1.32732000E+02	-2.23861068E+01	-3.33507933E+01	-2.27091648E+01	-9.19131847E+01	-8.47431907E+01	-7.17351064E+01	
-1.32696000E+02	-2.23837185E+01	-3.33530555E+01	-2.27447602E+01	-9.19243798E+01	-8.47243264E+01	-7.17522852E+01	
-1.32660000E+02	-2.23814001E+01	-3.33553239E+01	-2.27805372E+01	-9.19352163E+01	-8.47052693E+01	-7.17695703E+01	
-1.32624000E+02	-2.23791364E+01	-3.33576089E+01	-2.28165442E+01	-9.19456865E+01	-8.46860280E+01	-7.17869632E+01	
-1.32588000E+02	-2.23769200E+01	-3.33598907E+01	-2.28527021E+01	-9.19557858E+01	-8.46665953E+01	-7.18044598E+01	
